,id,english_writing_host,compound_descr,negativity_descr,neutrality_descr,positivity_descr,compound_neigh_over,negativity_neigh_over,neutrality_neigh_over,positivity_neigh_over,compound_host_ab,negativity_host_ab,neutrality_host_ab,positivity_host_ab
1242,19596482,1,0.9345,0.027,0.864,0.109,0.5106,0.0,0.93,0.07,0.9823,0.0,0.748,0.252
1243,19632064,1,0.9081,0.0,0.845,0.155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1244,19639182,1,0.7906,0.033,0.886,0.082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1245,19649556,0,0.5994,0.0,0.916,0.084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1246,19651396,0,0.9517,0.018,0.809,0.173,0.743,0.0,0.741,0.259,0.0,0.0,0.0,0.0
1247,19653933,0,0.7506,0.016,0.91,0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1248,19666344,1,0.9545,0.0,0.891,0.109,0.7264,0.0,0.942,0.058,0.8555,0.0,0.797,0.203
1249,19675923,1,0.9785,0.028,0.765,0.207,0.9324,0.0,0.89,0.11,0.0,0.0,0.0,0.0
1250,19685568,0,0.765,0.0,0.922,0.078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1251,19711365,1,0.9874,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1252,19715030,1,-0.2732,0.088,0.847,0.065,0.8481,0.0,0.842,0.158,0.0,0.0,0.0,0.0
1253,19731666,0,0.4215,0.0,0.926,0.074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1254,19744591,0,-0.4019,0.076,0.859,0.065,0.0,0.0,1.0,0.0,0.4404,0.0,0.674,0.326
1255,19744953,0,0.9422,0.029,0.857,0.114,0.0,0.0,1.0,0.0,0.9118,0.015,0.826,0.159
1256,19766178,1,0.9331,0.0,0.907,0.093,0.0,0.0,1.0,0.0,0.5719,0.0,0.657,0.343
1257,19772510,1,0.743,0.017,0.918,0.065,0.2732,0.0,0.962,0.038,0.0,0.0,0.0,0.0
1258,19772622,1,0.9245,0.027,0.863,0.11,0.5106,0.0,0.93,0.07,0.9823,0.0,0.748,0.252
1259,19773422,0,0.0644,0.016,0.965,0.019,0.0,0.0,1.0,0.0,0.9313,0.0,0.56,0.44
1260,19780156,1,0.3612,0.0,0.977,0.023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1261,19807338,1,0.9682,0.013,0.797,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1262,19825724,1,0.8714,0.035,0.863,0.102,0.807,0.0,0.767,0.233,0.0,0.0,0.0,0.0
1263,19854673,1,0.9879,0.0,0.8,0.2,0.4939,0.0,0.915,0.085,0.0772,0.0,0.843,0.157
1264,19861076,0,0.8932,0.017,0.836,0.147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1265,19869839,1,0.8442,0.0,0.741,0.259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1266,19887803,1,0.6582,0.0,0.969,0.031,-0.5868,0.103,0.827,0.069,0.0,0.0,0.0,0.0
1267,19888329,1,0.9513,0.0,0.71,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1268,19889205,1,0.9714,0.011,0.851,0.138,0.9451,0.0,0.744,0.256,0.8316,0.0,0.761,0.239
1269,19918035,1,0.6705,0.0,0.938,0.062,0.0,0.0,1.0,0.0,0.5719,0.0,0.448,0.552
1270,19927267,1,0.7684,0.0,0.932,0.068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1271,19950646,1,0.4588,0.0,0.75,0.25,0.5994,0.0,0.813,0.187,0.8807,0.0,0.662,0.338
1272,19957193,0,0.7579,0.0,0.91,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1273,19957711,0,0.9246,0.0,0.917,0.083,0.0,0.0,1.0,0.0,0.9719,0.0,0.662,0.338
1274,19974545,0,0.807,0.0,0.922,0.078,0.8221,0.0,0.866,0.134,0.976,0.045,0.416,0.539
1275,19976668,1,0.9655,0.0,0.865,0.135,0.8968,0.0,0.808,0.192,0.0,0.0,1.0,0.0
1276,19981675,0,0.6571,0.066,0.815,0.119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1277,19984187,1,0.6808,0.0,0.891,0.109,0.0,0.0,1.0,0.0,0.9161,0.0,0.802,0.198
1278,19998084,1,0.9716,0.024,0.824,0.151,-0.25,0.067,0.933,0.0,0.7269,0.0,0.693,0.307
1279,20003673,0,0.7717,0.014,0.917,0.069,0.3818,0.0,0.931,0.069,0.0,0.0,0.0,0.0
1280,20005064,1,0.8555,0.0,0.911,0.089,0.7906,0.0,0.696,0.304,0.0,0.0,0.0,0.0
1281,20005531,0,0.7351,0.063,0.835,0.103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,20011036,0,0.886,0.0,0.872,0.128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1283,20013451,0,0.25,0.068,0.852,0.08,0.9577,0.031,0.833,0.136,0.0,0.0,1.0,0.0
1284,20020824,1,0.9809,0.0,0.815,0.185,0.5994,0.0,0.794,0.206,0.0,0.0,0.0,0.0
1285,20049843,1,0.9863,0.0,0.82,0.18,0.8442,0.0,0.784,0.216,0.8555,0.0,0.797,0.203
1286,20058762,0,0.8225,0.022,0.854,0.125,0.0,0.0,1.0,0.0,0.8658,0.0,0.272,0.728
1287,20060079,1,0.9337,0.0,0.868,0.132,0.9017,0.0,0.819,0.181,0.0,0.0,0.0,0.0
1288,20063247,1,0.9732,0.0,0.735,0.265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1289,20128500,1,0.9819,0.0,0.809,0.191,0.4215,0.0,0.938,0.062,0.6369,0.0,0.656,0.344
1290,20130583,1,0.9796,0.0,0.836,0.164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1291,20135528,0,0.9705,0.0,0.853,0.147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1292,20181579,1,0.9849,0.0,0.801,0.199,0.8955,0.0,0.816,0.184,0.9705,0.0,0.671,0.329
1293,20182142,0,0.9589,0.013,0.855,0.132,0.5994,0.0,0.642,0.358,0.0,0.0,0.0,0.0
1294,20187637,1,0.5315,0.0,0.926,0.074,0.7184,0.0,0.75,0.25,0.0,0.0,0.0,0.0
1295,20205490,1,0.9788,0.0,0.833,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1296,20218995,0,0.7783,0.015,0.923,0.062,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1297,20238095,0,0.8748,0.026,0.833,0.141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1298,20242525,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1299,20254963,1,0.9015,0.009,0.906,0.086,0.9576,0.022,0.849,0.129,0.0,0.0,0.0,0.0
1300,20259187,0,0.9761,0.0,0.843,0.157,0.9401,0.0,0.808,0.192,0.0,0.0,1.0,0.0
1301,20261020,1,0.8316,0.0,0.922,0.078,0.5994,0.0,0.865,0.135,0.0,0.0,0.0,0.0
1302,20275541,0,0.9624,0.033,0.805,0.162,0.9274,0.0,0.902,0.098,0.9638,0.0,0.568,0.432
1303,20280280,0,0.5562,0.0,0.974,0.026,0.3612,0.0,0.931,0.069,0.0,0.0,0.0,0.0
1304,20280748,1,0.9571,0.023,0.767,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1305,20301151,0,0.5526,0.058,0.852,0.09,-0.1027,0.259,0.741,0.0,0.0,0.0,1.0,0.0
1306,20302705,0,0.9081,0.029,0.853,0.118,0.0,0.0,1.0,0.0,0.6908,0.0,0.0,1.0
1307,20318319,1,0.8955,0.0,0.935,0.065,0.0,0.0,1.0,0.0,0.9183,0.0,0.684,0.316
1308,20322801,0,0.824,0.02,0.907,0.073,0.6597,0.0,0.843,0.157,0.9493,0.0,0.785,0.215
1309,20325098,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1310,20327336,1,0.8955,0.0,0.935,0.065,0.8478,0.0,0.81,0.19,0.9183,0.0,0.684,0.316
1311,20361584,1,0.9879,0.0,0.787,0.213,0.6369,0.0,0.961,0.039,0.9944,0.0,0.688,0.312
1312,20374112,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6808,0.0,0.752,0.248
1313,20393722,0,0.7269,0.021,0.902,0.076,0.0,0.0,1.0,0.0,0.7906,0.0,0.731,0.269
1314,20397508,1,0.9792,0.0,0.849,0.151,0.6486,0.0,0.89,0.11,0.0,0.0,0.0,0.0
1315,20409458,0,0.6908,0.0,0.912,0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1316,20422887,1,0.8945,0.015,0.891,0.094,0.6663,0.0,0.886,0.114,0.5413,0.0,0.916,0.084
1317,20428844,0,0.807,0.0,0.717,0.283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1318,20443908,0,0.6697,0.023,0.891,0.086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,20444408,1,0.9523,0.013,0.877,0.111,0.8979,0.0,0.837,0.163,0.0,0.0,0.0,0.0
1320,20446799,1,0.9432,0.029,0.852,0.119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1321,20452150,1,0.99,0.0,0.778,0.222,0.2263,0.049,0.903,0.048,0.9709,0.0,0.613,0.387
1322,20452767,1,-0.8398,0.077,0.888,0.035,0.9699,0.0,0.801,0.199,0.0,0.0,0.0,0.0
1323,20454171,1,0.9571,0.028,0.804,0.168,0.0,0.0,1.0,0.0,0.9719,0.0,0.617,0.383
1324,20465545,1,0.7249,0.046,0.859,0.095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1325,20498891,1,0.8591,0.0,0.898,0.102,0.0,0.0,1.0,0.0,0.9716,0.0,0.775,0.225
1326,20499310,1,0.6808,0.0,0.889,0.111,0.0,0.0,1.0,0.0,0.9161,0.0,0.802,0.198
1327,20499613,0,0.9697,0.0,0.87,0.13,0.872,0.0,0.9,0.1,0.9858,0.0,0.6,0.4
1328,20499843,1,0.8622,0.032,0.87,0.098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1329,20512756,1,0.9725,0.0,0.856,0.144,0.8658,0.0,0.882,0.118,0.0,0.0,0.0,0.0
1330,20515992,1,0.9726,0.0,0.767,0.233,0.0,0.0,1.0,0.0,0.9744,0.0,0.765,0.235
1331,20517841,1,0.969,0.0,0.866,0.134,0.9565,0.0,0.772,0.228,0.9701,0.0,0.662,0.338
1332,20522276,1,0.908,0.013,0.874,0.113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333,20523529,0,0.1759,0.0,0.951,0.049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,20532825,1,0.9722,0.0,0.867,0.133,0.0,0.0,1.0,0.0,0.9468,0.0,0.72,0.28
1335,20540459,1,0.9403,0.016,0.866,0.119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1336,20548037,1,0.9551,0.015,0.848,0.137,0.6476,0.02,0.912,0.068,0.9336,0.0,0.705,0.295
1337,20562915,1,0.9349,0.0,0.871,0.129,0.7889,0.0,0.201,0.799,0.0,0.0,0.0,0.0
1338,20569307,0,0.34,0.0,0.982,0.018,0.9577,0.0,0.713,0.287,0.9337,0.0,0.721,0.279
1339,20570418,1,0.9546,0.0,0.661,0.339,0.0,0.0,1.0,0.0,0.9709,0.0,0.654,0.346
1340,20584899,1,0.9886,0.0,0.775,0.225,0.9231,0.0,0.788,0.212,0.0,0.0,0.0,0.0
1341,20593457,1,-0.743,0.126,0.798,0.076,0.3182,0.0,0.753,0.247,0.0,0.0,0.0,0.0
1342,20602858,0,0.34,0.0,0.294,0.706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1343,20604742,1,0.9647,0.013,0.846,0.141,0.9149,0.027,0.791,0.182,0.9716,0.0,0.775,0.225
1344,20609066,1,0.7845,0.0,0.88,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345,20610100,1,0.9323,0.053,0.783,0.164,0.0,0.0,1.0,0.0,0.891,0.0,0.408,0.592
1346,20610403,1,0.9896,0.0,0.784,0.216,0.2732,0.0,0.962,0.038,0.0,0.0,0.0,0.0
1347,20611392,1,0.6461,0.018,0.919,0.062,0.5994,0.0,0.881,0.119,0.0,0.0,0.0,0.0
1348,20611534,1,0.9848,0.0,0.822,0.178,0.8689,0.0,0.852,0.148,0.0,0.0,0.0,0.0
1349,20612168,1,0.8268,0.0,0.949,0.051,0.2023,0.0,0.967,0.033,0.5859,0.0,0.787,0.213
1350,20612543,1,0.9705,0.037,0.801,0.162,0.8176,0.0,0.825,0.175,0.9042,0.0,0.701,0.299
1351,20630730,0,0.6249,0.021,0.903,0.076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1352,20643977,1,0.8176,0.013,0.932,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1353,20650380,0,0.9931,0.0,0.768,0.232,0.7959,0.0,0.9,0.1,0.9918,0.0,0.594,0.406
1354,20659852,1,0.9923,0.02,0.65,0.33,0.4754,0.0,0.846,0.154,0.891,0.0,0.633,0.367
1355,20661965,0,0.8807,0.024,0.821,0.156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1356,20663945,1,0.9331,0.0,0.901,0.099,0.8316,0.0,0.755,0.245,0.7469,0.0,0.846,0.154
1357,20669609,0,0.9667,0.0,0.876,0.124,-0.1531,0.086,0.914,0.0,0.996,0.014,0.647,0.339
1358,20674342,1,0.5859,0.0,0.956,0.044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1359,20675391,1,0.9422,0.0,0.903,0.097,0.8004,0.0,0.86,0.14,0.9817,0.019,0.697,0.284
1360,20685202,1,0.9005,0.0,0.926,0.074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1361,20689185,0,0.9636,0.0,0.879,0.121,0.9032,0.0,0.845,0.155,0.8074,0.0,0.108,0.892
1362,20701976,1,0.5994,0.0,0.672,0.328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1363,20702603,0,0.8591,0.024,0.857,0.119,0.4754,0.0,0.846,0.154,0.0,0.0,0.0,0.0
1364,20707666,0,0.8213,0.017,0.909,0.073,0.9049,0.0,0.534,0.466,0.0,0.0,0.0,0.0
1365,20709383,0,0.5106,0.0,0.969,0.031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1366,20720369,1,0.875,0.0,0.848,0.152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1367,20721229,1,0.8402,0.0,0.89,0.11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1368,20725966,1,-0.34,0.024,0.955,0.021,0.6908,0.0,0.836,0.164,0.0,0.0,0.0,0.0
1369,20726907,1,-0.6375,0.115,0.801,0.084,0.0,0.0,1.0,0.0,0.046,0.058,0.876,0.066
1370,20727976,0,0.833,0.0,0.901,0.099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1371,20730625,1,0.9612,0.0,0.84,0.16,0.1027,0.0,0.924,0.076,0.0,0.0,0.0,0.0
1372,20738019,1,0.9873,0.04,0.732,0.229,0.6249,0.0,0.921,0.079,0.9558,0.0,0.792,0.208
1373,20743090,1,0.8316,0.0,0.876,0.124,0.734,0.0,0.892,0.108,0.0,0.0,0.0,0.0
1374,20743779,0,-0.8316,0.191,0.7,0.109,0.1027,0.0,0.935,0.065,0.3612,0.0,0.737,0.263
1375,20743804,1,0.4404,0.0,0.968,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1376,20751351,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9099,0.0,0.807,0.193
1377,20756108,0,0.34,0.0,0.862,0.138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1378,20773985,0,-0.296,0.026,0.974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1379,20778256,0,0.352,0.047,0.871,0.081,0.0,0.0,1.0,0.0,0.7783,0.0,0.562,0.438
1380,20779824,1,0.75,0.02,0.895,0.085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1381,20783974,1,0.1722,0.06,0.89,0.05,0.6361,0.0,0.866,0.134,0.905,0.0,0.792,0.208
1382,20784056,1,0.9843,0.0,0.766,0.234,0.1027,0.083,0.805,0.112,0.0,0.0,0.0,0.0
1383,20789295,1,0.5859,0.0,0.88,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1384,20792252,1,0.9927,0.0,0.746,0.254,0.6908,0.0,0.769,0.231,0.0,0.0,0.0,0.0
1385,20800228,0,-0.2732,0.021,0.966,0.013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1386,20808252,1,-0.4963,0.048,0.918,0.034,0.8122,0.0,0.709,0.291,0.9878,0.022,0.734,0.245
1387,20813390,1,0.9149,0.013,0.897,0.09,0.9149,0.027,0.791,0.182,0.9716,0.0,0.775,0.225
1388,20823532,0,-0.743,0.063,0.926,0.011,0.0,0.0,1.0,0.0,0.4019,0.0,0.769,0.231
1389,20840811,1,0.9498,0.0,0.909,0.091,0.6663,0.0,0.886,0.114,0.5413,0.0,0.916,0.084
1390,20842522,1,0.9499,0.0,0.819,0.181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1391,20842640,1,0.9588,0.0,0.83,0.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1392,20843425,1,-0.4215,0.118,0.882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1393,20847478,0,0.8547,0.0,0.927,0.073,0.0,0.0,1.0,0.0,0.8979,0.0,0.729,0.271
1394,20856571,1,0.9911,0.0,0.77,0.23,0.7574,0.0,0.854,0.146,0.0,0.0,0.0,0.0
1395,20857617,1,0.9889,0.024,0.782,0.194,0.6705,0.0,0.843,0.157,0.9586,0.0,0.712,0.288
1396,20865623,0,0.9655,0.0,0.776,0.224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1397,20869827,1,0.9883,0.0,0.812,0.188,0.5994,0.0,0.931,0.069,0.8858,0.0,0.556,0.444
1398,20879924,1,0.2263,0.0,0.985,0.015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1399,20880584,1,0.34,0.0,0.906,0.094,0.8291,0.0,0.673,0.327,0.0,0.0,0.0,0.0
1400,20882352,1,0.9747,0.0,0.816,0.184,0.9517,0.0,0.828,0.172,0.9417,0.052,0.748,0.2
1401,20885325,1,0.7708,0.011,0.93,0.059,0.4404,0.0,0.919,0.081,0.0,0.0,0.0,0.0
1402,20886437,1,0.9493,0.018,0.813,0.169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1403,20892294,1,0.9953,0.0,0.691,0.309,0.8625,0.0,0.784,0.216,0.0,0.0,0.0,0.0
1404,20897360,0,0.8682,0.0,0.925,0.075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1405,20899925,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5719,0.0,0.63,0.37
1406,20900331,0,0.872,0.043,0.848,0.109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1407,20900369,1,0.9823,0.013,0.814,0.173,-0.4215,0.08,0.92,0.0,0.0,0.0,0.0,0.0
1408,20910652,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1409,20916042,1,0.9201,0.0,0.866,0.134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1410,20918253,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7269,0.0,0.889,0.111
1411,20923310,1,0.8591,0.0,0.846,0.154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1412,20924114,0,0.8016,0.0,0.904,0.096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1413,20927485,1,0.9088,0.02,0.815,0.166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1414,20929954,0,0.34,0.0,0.982,0.018,0.7656,0.0,0.714,0.286,0.9509,0.0,0.706,0.294
1415,20932025,0,0.9537,0.0,0.894,0.106,0.8687,0.0,0.811,0.189,0.0,0.0,0.0,0.0
1416,20936963,0,0.4588,0.0,0.942,0.058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1417,20937803,0,0.6369,0.024,0.897,0.079,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1418,20937822,1,-0.0772,0.034,0.941,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1419,20939712,1,0.7003,0.023,0.903,0.074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1420,20940070,1,0.9254,0.024,0.83,0.146,0.0,0.0,1.0,0.0,0.8957,0.0,0.372,0.628
1421,20940102,0,0.6901,0.0,0.964,0.036,0.4588,0.0,0.895,0.105,0.9941,0.016,0.623,0.361
1422,20941831,1,0.9493,0.015,0.854,0.132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1423,20951260,1,0.6106,0.019,0.918,0.063,0.0,0.0,1.0,0.0,0.3612,0.0,0.925,0.075
1424,20956556,1,0.9936,0.006,0.741,0.253,0.977,0.0,0.713,0.287,0.0,0.0,0.0,0.0
1425,20958111,0,0.7339,0.0,0.96,0.04,0.4404,0.0,0.912,0.088,0.9941,0.016,0.623,0.361
1426,20958515,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1427,20962852,0,0.6705,0.0,0.927,0.073,0.765,0.0,0.678,0.322,0.5859,0.0,0.294,0.706
1428,20963951,0,-0.5994,0.056,0.944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1429,20970027,1,0.9796,0.0,0.845,0.155,0.8689,0.0,0.786,0.214,0.9941,0.011,0.727,0.262
1430,20970178,0,0.9705,0.0,0.878,0.122,0.0,0.0,1.0,0.0,0.5719,0.0,0.778,0.222
1431,20973815,0,0.7845,0.0,0.699,0.301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1432,20975345,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1433,20990998,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1434,20991709,1,0.9871,0.0,0.776,0.224,0.8176,0.0,0.8,0.2,0.8074,0.0,0.61,0.39
1435,20996237,1,0.7783,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1436,20996444,0,0.979,0.013,0.814,0.173,0.5106,0.0,0.956,0.044,0.8402,0.0,0.775,0.225
1437,21002436,0,0.9217,0.043,0.78,0.177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1438,21007474,1,0.8818,0.053,0.772,0.175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1439,21009845,1,0.9694,0.02,0.802,0.177,0.0,0.0,1.0,0.0,0.9773,0.056,0.699,0.245
1440,21018929,0,0.8225,0.0,0.885,0.115,0.4404,0.0,0.756,0.244,0.0,0.0,0.0,0.0
1441,21024454,0,0.7269,0.0,0.885,0.115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1442,21036005,1,0.5848,0.039,0.84,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1443,21051997,1,0.9912,0.0,0.761,0.239,0.7717,0.0,0.832,0.168,0.9914,0.0,0.707,0.293
1444,21054970,0,0.9746,0.02,0.829,0.151,0.9178,0.0,0.519,0.481,0.9666,0.0,0.621,0.379
1445,21078753,1,0.765,0.0,0.777,0.223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1446,21085503,0,-0.296,0.026,0.974,0.0,0.9231,0.0,0.862,0.138,0.0,0.0,0.0,0.0
1447,21093390,1,0.9904,0.012,0.748,0.24,0.932,0.0,0.869,0.131,0.9081,0.0,0.53,0.47
1448,21103090,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1449,21110554,1,0.9821,0.0,0.836,0.164,0.4378,0.077,0.766,0.157,0.0,0.0,0.0,0.0
1450,21117224,0,0.6908,0.0,0.903,0.097,0.0,0.0,1.0,0.0,0.4939,0.0,0.484,0.516
1451,21138120,1,0.3064,0.054,0.873,0.073,0.7269,0.0,0.697,0.303,0.9907,0.0,0.735,0.265
1452,21155748,0,0.8622,0.0,0.881,0.119,0.0,0.0,1.0,0.0,0.814,0.0,0.714,0.286
1453,21159888,0,0.8516,0.0,0.864,0.136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1454,21169306,0,0.6249,0.0,0.661,0.339,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1455,21171482,0,0.5719,0.044,0.894,0.062,0.5994,0.0,0.881,0.119,0.4215,0.0,0.833,0.167
1456,21173880,1,0.9358,0.0,0.872,0.128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1457,21180340,0,0.3182,0.0,0.867,0.133,0.0,0.0,1.0,0.0,0.886,0.0,0.47,0.53
1458,21193357,1,0.9612,0.009,0.864,0.127,0.3182,0.0,0.927,0.073,0.8402,0.0,0.804,0.196
1459,21196873,0,0.4927,0.0,0.944,0.056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1460,21228227,0,0.128,0.0,0.769,0.231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1461,21239748,1,0.97,0.0,0.862,0.138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1462,21247271,1,0.8479,0.0,0.931,0.069,0.6115,0.0,0.881,0.119,0.851,0.0,0.685,0.315
1463,21260010,1,0.9485,0.0,0.898,0.102,0.8456,0.024,0.864,0.112,0.9978,0.0,0.719,0.281
1464,21304884,1,0.9215,0.025,0.877,0.098,0.4404,0.036,0.897,0.067,0.8768,0.0,0.795,0.205
1465,21308262,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1466,21320536,1,0.9871,0.0,0.818,0.182,0.4404,0.0,0.951,0.049,0.0,0.0,0.0,0.0
1467,21343393,1,0.8419,0.0,0.947,0.053,0.8555,0.0,0.912,0.088,0.0,0.0,0.0,0.0
1468,21354857,1,0.9181,0.0,0.852,0.148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1469,21374653,0,0.7269,0.0,0.899,0.101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1470,21375211,1,0.7664,0.05,0.807,0.143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1471,21381225,1,0.8353,0.0,0.918,0.082,0.0,0.0,1.0,0.0,0.9931,0.0,0.785,0.215
1472,21425443,1,0.9207,0.027,0.864,0.109,0.3182,0.0,0.874,0.126,0.0,0.0,1.0,0.0
1473,21434461,1,0.6682,0.075,0.769,0.156,0.2732,0.0,0.905,0.095,0.2382,0.0,0.849,0.151
1474,21452857,0,0.9805,0.008,0.836,0.155,0.9421,0.0,0.877,0.123,0.0,0.0,1.0,0.0
1475,21452961,1,0.938,0.015,0.882,0.103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1476,21458040,1,0.9738,0.0,0.848,0.152,0.6114,0.022,0.908,0.07,0.6745,0.0,0.921,0.079
1477,21473099,0,0.937,0.0,0.822,0.178,0.2716,0.0,0.923,0.077,0.3612,0.0,0.8,0.2
